Customer_id,state,customer_tenure_months,plan_type,contract_type,monthly_bill,last_recharge_date,last_recharge_amount,recharge_frequency,total_recharge_amount_30d,total_recharge_amount_90d,avg_recharge_value,days_since_last_recharge,active_days_30d,avg_call_duration_mins,total_calls_30d,data_usage_gb_30d,sms_count_30d,complaints_last_90d,dropped_call_rate,payment_delays_last_year,customer_support_calls_30d,has_auto_pay,num_products
TJVU2CGXU5WAHZG85S9ASJ21GT,Maharashtra,25,prepaid,biannual,110.63,05/23/2025,44.84,14,92.09,253.26,6.03,9,21,9.4,170,30.4,157,0,0.032,0,1,1,3
PWN3KE9OUJW6ZJVAEV0YU3U8IZ,Tamil Nadu,52,prepaid,monthly,50.9,05/03/2025,23.3,8,48.33,159.11,6.63,29,22,4.2,68,24.7,51,1,0.064,0,2,0,3
900YEH8UXZ3ADHF025LOXYPHWH,Rajasthan,51,prepaid,biannual,102.16,05/18/2025,44.54,14,52.55,174.72,5.0,14,20,7.3,164,37.8,230,0,0.016,0,0,1,3
GX8IRJBAQC6CQKO5FKPA2TVMXQ,Haryana,11,prepaid,monthly,10.46,12/17/2024,15.97,1,0.44,15.84,5.28,166,3,0.7,5,0.4,3,6,0.161,4,6,0,1
548JRPE2XN9TXFJNJD5SLOC8D6,Gujarat,15,prepaid,annual,27.35,04/03/2025,21.28,3,10.66,60.46,6.72,59,2,4.2,11,2.2,53,2,0.159,1,4,0,1
31YUW2TGRTFA11PMRG0ZPZJHO4,Telangana,100,prepaid,biannual,89.07,05/27/2025,56.02,18,87.43,252.29,5.0,5,24,7.1,112,20.2,131,0,0.032,0,1,1,4
UMNW6L4M1TRPUYD6I5HO9CY9PE,Haryana,22,prepaid,monthly,24.45,04/23/2025,24.67,1,9.67,68.71,22.9,39,4,5.1,18,1.7,16,2,0.117,2,5,0,1
HNBAVEKVQHMIE22TW1BYTXZA43,Tamil Nadu,20,prepaid,monthly,28.85,03/04/2025,19.9,2,9.13,42.93,7.16,89,2,4.8,30,1.6,59,3,0.141,4,5,0,1
25DSIUAZ71UF09UYG3IBG3HKCQ,Telangana,32,prepaid,monthly,53.41,05/21/2025,53.33,9,19.34,53.84,5.0,11,19,4.6,74,8.3,83,0,0.055,2,2,1,3
EE6HW5KYFC6RANTY6D1HFDI3JS,Andhra Pradesh,69,prepaid,biannual,80.35,05/19/2025,83.35,11,121.92,359.49,10.89,13,22,5.5,193,37.5,143,0,0.032,0,1,1,4
5T6V8VLQ3VXHQG4QLV724HK1QD,Telangana,5,prepaid,annual,22.12,03/06/2025,29.24,1,5.17,52.99,17.66,87,5,4.8,6,5.5,28,1,0.147,3,3,1,1
EZ6IZ8ER6U0ESTIE6SV5ITMTJL,Karnataka,30,prepaid,annual,23.51,04/29/2025,38.11,4,35.31,108.09,9.01,33,16,3.4,87,11.4,138,0,0.08,0,3,0,3
3BR4F2ZDFPPWC1QY9MBAAXA3BL,Madhya Pradesh,6,prepaid,monthly,14.32,04/20/2025,21.41,3,12.72,59.16,6.57,42,5,3.1,29,5.0,31,4,0.092,1,5,0,2
0WCYR2P6XCW8AFMNE6X1JD3VUR,West Bengal,48,prepaid,monthly,23.72,05/11/2025,29.62,6,51.38,157.52,8.75,21,18,8.3,36,10.1,140,0,0.06,1,3,0,2
S1F3KWBNBPAVAJIMMNSTOUIFJI,Rajasthan,14,prepaid,monthly,11.5,02/14/2025,13.2,0,0.01,2.98,2.98,107,3,0.9,7,0.6,6,5,0.13,6,4,0,1
NBLGU0TBQOIVWQM91284SEC275,Gujarat,23,prepaid,monthly,25.43,04/15/2025,22.56,5,11.96,79.41,5.29,47,2,5.3,27,3.5,39,2,0.11,4,2,0,1
4EUTAWJ4G8R7SN1TCJFCZWKGUY,Haryana,16,prepaid,monthly,17.81,03/06/2025,28.44,4,11.14,70.51,5.88,87,4,3.3,34,5.9,50,3,0.183,2,3,0,1
LKA51E04PD8JQBO8WF8NK5G2ZN,Andhra Pradesh,1,prepaid,monthly,18.05,01/01/2025,17.67,1,2.19,34.27,11.42,151,2,2.8,4,1.4,5,5,0.216,2,7,0,1
YK86ADNOKKU3S710NUSG9L9Q3C,Haryana,25,prepaid,monthly,53.2,05/07/2025,45.41,10,32.92,103.55,5.0,25,21,4.8,107,22.6,150,1,0.085,0,3,1,2
MKX9KHH83GSV5E033DZQQ5EB9I,Delhi,111,prepaid,annual,79.52,05/24/2025,46.38,17,106.18,352.72,6.92,8,21,9.2,90,45.5,215,1,0.025,0,1,1,4
WHHOLI54087WS1LOQSOT56AG39,Maharashtra,79,prepaid,biannual,114.32,05/22/2025,54.38,20,42.77,131.28,5.0,10,23,5.2,108,24.7,191,0,0.04,0,1,1,4
VMOT4SAYMWR03V8675YOVM5CV3,Kerala,6,prepaid,monthly,25.1,04/23/2025,6.23,5,1.72,17.51,2.0,39,10,3.5,18,5.6,22,4,0.112,1,3,0,1
S1KTIOR4V1OG07VSCQMPD7Z4KS,Uttar Pradesh,8,prepaid,monthly,26.38,03/04/2025,14.8,2,12.46,61.35,10.22,89,5,3.8,41,4.8,47,5,0.171,1,3,0,1
7BNA2I7P80SD0P4775B5NOV31N,Punjab,17,prepaid,annual,24.63,03/04/2025,23.35,5,10.42,72.5,4.83,89,4,4.9,9,5.6,23,3,0.15,1,2,0,1
QL0DGH6M3SGUR4PU6W93K8EKT2,West Bengal,108,prepaid,biannual,84.66,05/21/2025,68.05,21,57.59,177.34,5.0,11,24,12.2,91,49.2,147,0,0.034,0,0,1,3
2MI560TOHXWEDNYA3S9UCKU7ZQ,Gujarat,89,prepaid,biannual,57.17,05/27/2025,86.52,20,139.07,396.07,6.6,5,28,12.7,113,20.7,194,0,0.015,0,1,1,3
UF1ZWW1UN2KTVV0Y9Q6KTNN8IL,Delhi,82,prepaid,annual,76.17,05/20/2025,70.33,24,58.61,170.3,5.0,12,23,8.2,117,49.2,209,0,0.022,0,0,1,3
K15U2486D43I21PU8BWAUFXQP6,Punjab,15,prepaid,annual,45.13,04/29/2025,58.96,13,43.51,133.18,5.0,33,19,3.2,83,19.8,148,1,0.061,1,3,0,3
P0L70SHYVNI8E61493685EFZVM,Andhra Pradesh,8,prepaid,monthly,22.15,04/19/2025,25.88,4,3.14,24.62,2.05,43,4,3.4,18,9.4,19,2,0.145,3,6,1,2
22O1TFXDTUMW7HU3D3513LM7E4,Madhya Pradesh,21,prepaid,monthly,33.43,05/21/2025,26.19,10,19.83,56.6,5.0,11,19,7.7,67,14.2,92,0,0.048,1,3,1,2
JTI2LSWBB8RIA4PO5CB41SCY3M,Kerala,41,prepaid,annual,29.35,05/13/2025,23.4,10,21.94,66.59,5.0,19,20,6.7,73,22.6,95,0,0.036,1,0,1,2
4BCTWKKV4LQ15S58XWBNWJ6PVO,Maharashtra,14,prepaid,monthly,12.12,01/31/2025,18.15,1,2.21,23.04,7.68,121,1,1.0,10,1.9,0,4,0.281,3,4,0,1
ZQFO5YVMTD503779U7C1A7YJ8H,West Bengal,24,prepaid,annual,35.34,05/05/2025,26.9,10,29.04,80.67,5.0,27,21,3.6,46,16.7,53,0,0.041,0,2,1,3
I78LZGM8DTCA46FDVAE1ISYERU,Rajasthan,23,prepaid,monthly,53.8,05/24/2025,34.82,5,57.8,192.09,12.81,8,21,7.1,88,12.0,106,1,0.023,0,1,0,3
NGQ6TLV0GUB5KB3PKBQY3OT760,West Bengal,7,prepaid,monthly,13.95,03/28/2025,8.56,1,4.56,18.83,6.28,65,3,1.3,33,1.5,38,2,0.193,4,5,0,1
YGGAFDR3TGWJ7PUM32YP15I3IE,Andhra Pradesh,26,prepaid,annual,41.1,05/09/2025,34.92,4,57.16,191.78,15.98,23,14,8.9,43,6.5,140,0,0.082,1,0,1,2
GYLBI18A2VZPY9QZO7IO2F2NAT,Delhi,6,prepaid,annual,18.07,04/06/2025,28.79,2,11.56,80.37,13.4,56,3,1.7,42,2.2,61,2,0.061,2,4,1,1
XGIMYDO5N1TQDJU0S1G9EU818U,Andhra Pradesh,2,prepaid,monthly,18.83,12/26/2024,8.69,1,1.85,18.3,6.1,157,2,2.2,2,0.8,19,4,0.286,6,4,0,1
1JPVKTAF6BLBV0XT9VYSKE5M0S,Punjab,14,prepaid,monthly,11.5,12/11/2024,5.59,1,0.6,19.74,6.58,172,1,2.3,5,1.2,13,3,0.207,2,8,0,1
CDMWS81BXD7ITQRT8G7QNCWZXQ,Telangana,119,prepaid,annual,45.82,05/29/2025,75.82,19,107.94,340.6,5.98,3,26,8.2,165,39.1,105,0,0.035,0,1,1,4
TNFW6SZF4LUR02TYAXY2NZ5X51,Uttar Pradesh,4,prepaid,monthly,13.72,01/17/2025,3.78,0,0.17,17.83,17.83,135,1,0.9,4,1.9,7,6,0.215,5,4,0,1
NWYUBEKT2MNJ7OVHM3KWWETUJO,Kerala,51,prepaid,annual,49.1,05/15/2025,23.68,10,16.07,51.16,5.0,17,13,9.9,82,14.8,138,0,0.055,2,3,1,2
H7T6UDOJY6G107G8O8G8HZMVYD,Kerala,76,prepaid,annual,78.29,05/25/2025,81.71,23,71.11,236.09,5.0,7,28,11.2,109,20.9,147,1,0.005,0,0,1,4
9SUON8RJN4LV11KJALW563C36V,Karnataka,48,prepaid,monthly,22.84,05/08/2025,45.89,10,15.35,54.82,5.0,24,15,9.0,50,7.1,65,2,0.05,1,0,1,3
BSZUJB4HLLQLLD0N53R4SIP4B8,Gujarat,6,prepaid,monthly,17.43,01/08/2025,9.25,1,0.53,23.92,7.97,144,1,1.2,4,1.5,9,7,0.173,4,8,0,1
8F52K1D1GNT9ZSUV41AMISU1O6,Odisha,34,prepaid,annual,21.87,05/14/2025,45.43,13,34.18,96.25,5.0,18,14,6.8,60,22.0,146,0,0.044,0,0,1,3
L33PCL1S2QPKGRMM0YTMV82LZW,Karnataka,28,prepaid,annual,41.97,05/14/2025,15.8,11,59.74,178.18,5.4,18,13,3.5,51,16.8,130,0,0.079,0,2,1,2
SKWECY9A7ABFLXV5CIX39ELLHL,West Bengal,21,prepaid,monthly,17.86,03/12/2025,25.82,3,11.99,59.56,6.62,81,11,5.1,9,5.1,34,2,0.131,4,4,1,1
BHWTGDK4SNV9RR49HQWP8XFANS,Haryana,93,prepaid,biannual,95.93,05/23/2025,80.92,22,107.87,350.06,5.3,9,25,7.5,135,50.4,153,0,0.011,0,0,1,3
Z7K8CH3Z3DE4EV5XWWC05SORHT,Rajasthan,96,prepaid,annual,78.27,05/30/2025,85.05,21,55.74,162.44,5.0,2,22,13.1,164,23.8,122,0,0.029,0,1,1,3
AFQSDQ26RL0NWRN57LWS1YQ6T0,Uttar Pradesh,28,prepaid,biannual,95.9,05/25/2025,77.82,15,72.5,202.41,5.0,7,28,6.3,146,27.5,191,0,0.034,1,1,1,3
B5Z8XGQHPZHUUG4BGF86HOGDPL,Kerala,99,prepaid,annual,57.53,05/31/2025,88.19,23,58.65,186.92,5.0,1,23,12.9,92,31.2,86,0,0.006,0,0,1,3
VXITIFXZIU6HULPRX05H3K7UJJ,Madhya Pradesh,28,prepaid,annual,50.35,05/21/2025,84.65,15,85.83,237.14,5.27,11,24,13.8,168,31.2,144,0,0.025,0,0,1,4
8RZE6V4UAUPFLYV16ZHZ3E88SE,Maharashtra,102,prepaid,annual,99.55,05/28/2025,78.89,15,70.11,232.83,5.17,4,21,10.8,129,22.6,109,0,0.025,1,1,1,3
31D2O25TG5JTV75SSUMH0ZNSGW,Uttar Pradesh,9,prepaid,annual,29.97,03/24/2025,25.83,4,7.46,41.65,3.47,69,9,1.1,32,3.7,14,1,0.187,1,3,0,1
72723BA9INCU2LQM585U7D2XG7,Telangana,75,prepaid,annual,57.32,05/28/2025,33.53,14,127.52,385.33,9.17,4,25,8.3,170,42.9,127,0,0.031,0,0,1,3
0XDHJ5SC36U9CYRVEOW0EF578O,Madhya Pradesh,31,prepaid,annual,51.55,05/22/2025,21.68,8,19.88,65.99,5.0,10,13,9.6,82,24.9,85,1,0.08,0,2,1,2
XBV0DEOEGEZQ0X717HW0BUPMTX,West Bengal,7,prepaid,monthly,6.14,12/31/2024,10.88,0,0.76,6.6,6.6,152,1,1.7,6,0.8,3,5,0.143,2,7,0,1
XXKSF2GDAUOS74ULEVNA3G49MN,Madhya Pradesh,20,prepaid,annual,36.63,05/12/2025,28.17,10,49.58,146.66,5.0,20,19,6.1,59,11.8,158,1,0.032,0,0,0,2
C0X2HYVEZRAD8EJPMLNL7HA752,Maharashtra,14,prepaid,annual,24.74,04/16/2025,27.74,3,16.91,75.77,8.42,46,5,4.5,25,1.6,41,1,0.12,3,3,0,1
FRBEWRUKFWPZDPVOE4T8DL8F5W,Maharashtra,26,prepaid,annual,53.28,05/28/2025,62.73,24,63.45,205.68,5.0,4,22,11.8,184,30.4,175,0,0.029,0,1,1,4
HZKIEW6OR6XN6LCPY9NPGIRD4J,Uttar Pradesh,79,prepaid,annual,93.12,05/20/2025,82.32,24,56.73,171.21,5.0,12,20,9.8,114,24.6,147,0,0.015,0,1,1,4
ABCE2EH30OIQJ7RPBAD0NDV5DM,Maharashtra,35,prepaid,biannual,48.88,05/31/2025,39.7,24,119.99,383.44,5.33,1,21,10.2,116,39.9,117,0,0.013,0,1,1,3
QHBQIQICB5NTJK2GZAUGTTMPPJ,Maharashtra,99,prepaid,biannual,66.79,05/27/2025,78.07,12,43.53,131.8,5.0,5,29,14.2,174,38.7,97,0,0.031,0,0,1,3
HUM921VF37746PFMCIE4ACJOD8,Punjab,80,prepaid,biannual,95.3,05/18/2025,88.41,23,111.67,347.94,5.04,14,20,13.9,121,50.8,208,0,0.006,0,0,1,4
V12BVXEJAXVT7CZ14WJAI9C2BV,Andhra Pradesh,96,prepaid,biannual,46.11,05/20/2025,31.25,21,47.78,156.45,5.0,12,29,11.3,159,54.5,147,0,0.025,0,1,1,4
BVXVR62TRICQPEOV0D68FR8RUI,Kerala,64,prepaid,biannual,109.22,05/25/2025,36.67,12,41.76,120.04,5.0,7,22,8.0,116,39.6,147,0,0.003,0,0,1,3
GLG08YVU69QAZ6FP9XAQS3TGDB,Karnataka,52,prepaid,annual,112.18,05/22/2025,55.05,10,135.73,392.96,13.1,10,21,12.6,167,47.3,161,0,0.001,0,1,1,3
XXWXJ46T9DNZWSS9V66DQA4SVK,Punjab,50,prepaid,annual,54.62,05/01/2025,25.39,6,61.54,176.34,9.8,31,22,9.9,42,11.6,144,0,0.021,0,0,1,3
S34876KE1Q5MS7UPSPAG3JBRRD,Kerala,31,prepaid,annual,74.1,05/29/2025,35.45,16,48.57,146.16,5.0,3,27,7.4,104,50.1,237,0,0.014,0,1,1,4
GGUKO1Y7SR3JFYUSQ1U97RWJVI,Delhi,53,prepaid,monthly,21.73,05/06/2025,38.0,12,54.95,151.77,5.0,26,21,9.8,103,22.1,77,0,0.058,0,3,0,2
J22PMB6XGK6YULND7U4XXGX57Z,Gujarat,43,prepaid,monthly,31.23,05/14/2025,56.27,5,55.77,179.09,11.94,18,18,4.9,70,8.7,40,0,0.028,0,2,0,2
4NTZ7PJSFPFMNF7UIWJTA882JO,Haryana,19,prepaid,annual,12.01,04/19/2025,26.84,1,7.43,88.32,29.44,43,11,5.7,17,3.5,47,1,0.094,3,4,1,1
SW5EJR91QUPWCKH3V10M1V395Z,Delhi,107,prepaid,annual,118.44,05/18/2025,67.46,23,112.22,357.33,5.18,14,23,13.4,97,26.1,92,0,0.023,0,1,1,3
IROAGI7LSO2Z6M81RJWPX5ZJ2O,Kerala,4,prepaid,annual,21.3,04/03/2025,18.6,3,8.46,40.4,4.49,59,5,3.7,40,2.8,60,3,0.089,3,3,1,1
C1R601EJT1WT805QTDCJS924W7,Punjab,18,prepaid,monthly,17.92,03/04/2025,21.26,1,4.96,35.83,11.94,89,10,4.7,35,5.3,57,2,0.077,3,6,1,1
NJPXW6ZUZTLSUY5LV92BEEVG42,Rajasthan,86,prepaid,biannual,77.13,05/27/2025,54.9,22,69.64,210.45,5.0,5,29,14.6,106,34.2,228,0,0.022,0,1,1,4
I76BERP0IV1TOPI9XDULVNAAXU,Madhya Pradesh,11,prepaid,monthly,5.78,02/13/2025,13.02,0,1.95,25.84,25.84,108,0,0.8,6,0.5,2,6,0.231,3,4,0,1
ETUGKNN520UPRB2JA2LPN1M6U2,Gujarat,15,prepaid,monthly,16.14,01/03/2025,7.43,0,4.17,39.22,39.22,149,1,2.3,10,0.6,8,3,0.14,5,4,0,1
18GSVPI2JONEW1MKDWVM7A7P4E,Karnataka,102,prepaid,biannual,50.75,05/25/2025,57.23,21,107.58,332.8,5.28,7,28,14.7,155,31.5,236,0,0.04,0,0,1,4
K82P5YRO1WODGZDN9S8TSNC19A,West Bengal,50,prepaid,annual,53.52,05/30/2025,81.13,21,89.05,290.23,5.0,2,23,14.6,156,43.5,109,0,0.026,0,0,1,3
V9RRUHCU5M767JEZ24WPFDFHJ0,Odisha,5,prepaid,monthly,11.44,01/19/2025,2.25,1,0.97,24.65,8.22,133,0,1.2,0,0.3,7,5,0.219,3,5,0,1
RIMVN1BT9WNJSLEU1S5N18BYPK,Rajasthan,15,prepaid,annual,25.06,03/28/2025,29.7,2,7.28,80.96,13.49,65,5,4.4,31,0.9,44,2,0.075,2,6,0,1
KQ054CFG79KT10R709Q6OHXXYF,Karnataka,30,prepaid,biannual,97.71,05/23/2025,86.48,16,90.29,286.12,5.96,9,25,8.1,154,35.7,216,0,0.012,0,0,1,4
B5TNGCRZXC4VNIBLWBV2IZSFWI,Kerala,36,prepaid,biannual,50.13,05/31/2025,67.01,18,68.94,218.51,5.0,1,28,14.9,145,54.4,187,0,0.02,0,0,1,3
ILB7ZWDC5PSSCP9KJYMJBT35YR,Telangana,15,prepaid,monthly,26.85,05/11/2025,39.76,8,27.58,100.32,5.0,21,20,7.3,55,24.6,53,0,0.053,2,3,1,2
HZTAY12YIVFQSX502UPVSF5YC9,Rajasthan,53,prepaid,monthly,21.85,05/01/2025,19.7,4,18.09,67.01,5.58,31,22,9.8,50,18.7,133,1,0.057,1,2,0,3
RZ4D4YJI359T8ZGEHUIQSI2FEX,Andhra Pradesh,14,prepaid,annual,29.63,04/05/2025,5.98,1,10.64,73.26,24.42,57,9,4.1,19,1.6,65,1,0.19,3,3,0,2
RO37U9SSBU7GE3AI6AYNPE6SWY,Andhra Pradesh,37,prepaid,annual,33.62,05/11/2025,49.43,6,33.34,112.68,6.26,21,22,5.0,92,7.5,41,0,0.049,2,1,0,3
7YZET3GNDC06KLI7V12J21TELO,Telangana,32,prepaid,annual,23.35,05/14/2025,55.97,9,33.48,101.68,5.0,18,22,6.5,55,24.2,60,1,0.063,1,1,0,3
LYDA09Q16A3KL0N4L6BP6OJC6O,Rajasthan,7,prepaid,monthly,13.76,04/27/2025,19.68,3,9.36,87.7,9.74,35,11,5.0,13,7.9,12,4,0.087,3,6,1,2
KDD49IK3TDW7V1QSA11PTKFTUW,Karnataka,56,prepaid,annual,59.13,05/24/2025,50.47,12,97.99,304.72,8.46,8,27,9.7,162,48.4,106,0,0.004,0,1,1,4
NQAIPT6UR9XRWNNVGQCQNYIADP,Haryana,48,prepaid,annual,85.28,05/29/2025,76.49,21,53.17,160.68,5.0,3,28,11.3,127,21.8,183,0,0.033,0,0,1,4
1M4WU3GA9TA76NFCQML8QQZYEK,Telangana,4,prepaid,monthly,17.4,04/12/2025,18.18,4,4.01,19.79,2.0,50,11,2.6,41,6.0,37,2,0.124,1,5,0,2
GCT2XFDZOEJFVRSCBZ95ZN6DTY,Rajasthan,5,prepaid,monthly,15.24,12/09/2024,12.8,1,1.61,33.44,11.15,174,2,1.6,1,0.5,14,4,0.194,3,9,0,1
R4L2E4F4N3ZA0CO76O8QHE4QGF,Andhra Pradesh,15,prepaid,monthly,27.6,04/28/2025,58.74,10,52.43,182.02,6.07,34,22,3.7,45,8.1,108,1,0.046,2,1,0,2
V55KCRX6SFJQD9C7T71AC27X1C,Delhi,40,prepaid,annual,36.06,05/08/2025,54.89,10,53.74,197.9,6.6,24,14,4.8,77,24.1,98,0,0.033,0,3,1,3
U9V45D3DGC50I32BUHBCPLA8JZ,Punjab,46,prepaid,annual,45.46,05/24/2025,76.9,20,73.97,206.35,5.0,8,29,13.2,91,30.5,105,0,0.019,0,0,1,3
DS2ULK3FUQVU5OEJ81O082SFR2,Madhya Pradesh,44,prepaid,annual,47.22,05/17/2025,42.24,6,22.69,70.5,5.0,15,14,7.8,87,11.6,79,1,0.044,0,1,0,2
TH11BLF1XOYC6H52MJ13M7PC59,Uttar Pradesh,46,prepaid,annual,27.69,05/23/2025,25.18,6,29.77,109.02,6.06,9,20,8.6,94,9.9,80,0,0.025,2,2,1,3
BPGT9967ST8LI72W4OEBMQPJBM,Telangana,104,prepaid,biannual,46.24,05/29/2025,87.39,15,136.06,395.1,8.78,3,26,13.6,112,31.2,248,0,0.021,0,0,1,3
MC8FU0AB76LBWLA9DI89QSNVYF,Madhya Pradesh,118,prepaid,annual,90.31,05/31/2025,65.5,19,70.19,233.13,5.0,1,28,5.0,91,41.6,112,0,0.026,0,0,1,3
K7YBZGAZNI37ZCGACEPL2U5CFP,Madhya Pradesh,36,prepaid,annual,45.24,05/18/2025,24.8,4,41.15,113.92,9.49,14,12,3.7,54,17.5,121,1,0.08,0,0,0,3
ZBLM576M2YVP6MPB4DPGEVBM0Y,Punjab,82,prepaid,annual,96.22,05/23/2025,70.69,18,107.01,338.01,6.26,9,28,8.9,189,47.3,203,0,0.024,0,1,1,4
BI1CAO8W81AYUAM75PSZ1CTW68,Punjab,16,prepaid,monthly,40.81,05/15/2025,51.09,9,29.94,108.18,5.0,17,12,8.3,103,21.6,65,0,0.035,1,3,1,3
MW68M1INUFNCC8UUXOP63CTZRB,Haryana,85,prepaid,annual,76.93,05/30/2025,63.46,20,81.77,242.76,5.0,2,20,9.8,120,36.5,146,0,0.019,0,1,1,4
69SYE6HG4LZ95AOQ14MAFMAR9L,Karnataka,49,prepaid,monthly,21.22,05/17/2025,21.09,13,40.51,147.39,5.0,15,15,7.4,46,20.0,143,2,0.034,0,0,0,3
6GDTGCG8ZF2L4C0BB6PYMA1T6S,Tamil Nadu,79,prepaid,biannual,81.76,05/31/2025,73.31,18,100.99,321.26,5.95,1,20,9.1,179,46.1,148,0,0.031,1,0,1,3
A5ENP2WA6M96M5U2TLUGG01LOI,Kerala,3,prepaid,monthly,8.06,12/31/2024,10.19,0,0.34,8.83,8.83,152,3,0.7,3,1.5,0,4,0.263,3,7,0,1
IY525FNSCQQAVAQDMFZTGP8D20,Karnataka,17,prepaid,monthly,18.92,04/08/2025,6.8,4,3.93,39.09,3.26,54,10,3.9,8,1.0,26,3,0.101,3,5,0,2
C6SEURANDDEPTLT05UQ9GYNSZ1,Madhya Pradesh,18,prepaid,monthly,14.21,03/30/2025,15.68,4,5.51,27.97,2.33,63,11,4.7,28,5.4,57,3,0.146,1,6,1,1
MIT3VHTN7SU62J8LBDSG1FBTWT,Punjab,13,prepaid,monthly,25.09,03/19/2025,16.42,5,6.18,28.57,2.0,74,3,1.8,18,2.1,48,3,0.077,1,2,0,2
79E8CDK9X0740C98UZZY00EW9J,Haryana,14,prepaid,annual,22.96,04/30/2025,52.28,10,65.71,188.93,6.3,32,21,5.1,77,10.1,79,1,0.032,0,1,0,3
ZHEZR4E5IZB1EDMBJHY3M2I3QM,Odisha,112,prepaid,biannual,94.98,05/23/2025,35.48,12,117.3,370.52,10.29,9,24,6.8,172,33.0,84,0,0.008,0,1,1,4
VVI1YX9DY39CK5B8U8H7BI8TJW,Uttar Pradesh,27,prepaid,annual,27.47,05/16/2025,49.28,10,37.06,112.98,5.0,16,13,7.4,75,23.8,75,0,0.07,1,0,0,2
FU2HERSNUN446Q16NZ7DSONKK1,Gujarat,11,prepaid,monthly,28.49,03/17/2025,11.26,4,8.73,82.3,6.86,76,6,5.0,26,0.8,68,2,0.11,2,2,1,2
KB8OHL1ZUMKVGG4NP4D8J2X707,Andhra Pradesh,11,prepaid,annual,26.48,04/01/2025,22.41,3,5.29,56.9,6.32,61,8,5.1,7,8.3,20,2,0.127,3,3,0,1
ZJFY4W8TR98W07FIL3DVYJHMIE,Gujarat,14,prepaid,monthly,23.54,05/03/2025,39.8,8,35.7,126.9,5.29,29,22,7.3,45,23.7,63,1,0.022,0,0,0,2
89GNCTIJH33IC44TONZNQ06UJL,West Bengal,59,prepaid,annual,67.54,05/22/2025,81.24,16,55.3,173.86,5.0,10,29,9.6,152,25.2,156,0,0.038,0,0,1,4
OZZ9Z76MH8PU9JN01N3P6EGKAZ,Maharashtra,45,prepaid,annual,110.76,05/24/2025,58.08,13,117.55,344.09,8.82,8,23,8.3,113,53.6,168,0,0.021,0,0,1,3
U777LDM1VL7UO4G4IQ9ENZ9JN7,Gujarat,36,prepaid,annual,44.95,05/01/2025,43.05,4,60.1,193.75,16.15,31,16,6.8,84,9.9,130,1,0.059,0,0,0,2
BYJTH2FOE15H3QOXQD66BX0RTM,Karnataka,9,prepaid,annual,25.67,03/22/2025,7.67,1,12.89,88.38,29.46,71,7,5.4,24,8.9,5,4,0.098,1,6,1,1
FENTD7KFN8K6P62J4XYBRXFX3A,Andhra Pradesh,15,prepaid,annual,25.73,03/10/2025,26.24,5,9.22,89.71,5.98,83,7,2.9,24,6.3,8,2,0.182,1,4,1,1
OM0F6QEPYOHAKC37WMFPTA7LS9,Maharashtra,27,prepaid,annual,38.18,05/07/2025,30.23,8,55.25,172.62,7.19,25,20,8.0,84,16.6,46,0,0.04,0,2,0,3
AF4GELLX8EAK8YE71TWD96HHWM,Karnataka,5,prepaid,monthly,9.65,01/15/2025,17.29,1,0.31,5.24,1.75,137,0,0.9,7,0.8,14,8,0.281,3,9,0,1
SO6AXUWRIENW34Y6FFY3IW6VGK,Kerala,3,prepaid,monthly,26.48,04/17/2025,20.61,2,9.63,46.96,7.83,45,2,3.5,14,9.3,57,2,0.198,3,2,0,1
RY632IIPS8QDB9BGV2ESF4NDRF,Delhi,93,prepaid,annual,83.36,05/30/2025,30.37,15,135.86,374.28,8.32,2,29,5.2,141,51.8,168,0,0.005,0,1,1,4
M43T6UU8Z8R2W71TJOHPJF9899,Karnataka,107,prepaid,annual,48.24,05/18/2025,71.35,24,67.12,223.23,5.0,14,20,14.7,197,25.6,110,0,0.026,0,0,1,4
87SW1K9M94UZXY4G8ON3W9HX6I,Odisha,85,prepaid,biannual,85.5,05/26/2025,70.52,18,131.87,362.72,6.72,6,29,5.0,150,21.4,114,0,0.011,0,0,1,3
WZ5I4EBO2J3AYIUKEUF5C1GXSK,Uttar Pradesh,33,prepaid,annual,95.55,05/24/2025,68.47,19,115.55,351.75,6.17,8,24,13.4,194,34.9,189,0,0.023,1,1,1,4
I3RNC02BLU27XNPZCU7MPA7DZV,Tamil Nadu,63,prepaid,biannual,88.44,05/31/2025,46.54,14,45.79,129.09,5.0,1,25,7.9,177,26.8,245,0,0.024,0,1,1,4
VQR2C23AG9XC5REXFCHIZ6WQUQ,Maharashtra,88,prepaid,annual,109.68,05/29/2025,69.21,24,104.61,295.11,5.0,3,25,14.4,182,29.6,108,0,0.028,0,0,1,3
USHFRRCV1EXYB8Z8TRTM477Y6Z,Gujarat,117,prepaid,biannual,75.1,05/29/2025,89.86,12,53.98,149.77,5.0,3,23,5.5,108,31.5,158,0,0.013,0,1,1,4
HVWNLBS0UMIFFVMAM3JKX2KABF,Andhra Pradesh,84,prepaid,annual,113.18,05/18/2025,56.19,13,81.78,267.18,6.85,14,21,10.2,153,31.6,172,1,0.009,0,0,1,3
QLT1RKQQL7PH6P9JLAILHHVNJP,Karnataka,10,prepaid,monthly,6.57,03/01/2025,14.03,1,0.78,28.73,9.58,92,0,1.8,2,0.8,13,8,0.289,2,9,0,1
